glaid_692099,Islington,,Cherry Plum,Cherry,20180214,532479,182284,-0.091804389718455115,51.523951863184294
glaid_177159,Enfield,Fraxinus excelsior,Common Ash,Ash,20180214,532808,199774,-0.080450129210741919,51.681046215752268
glaid_176817,Enfield,Fraxinus excelsior,Common Ash,Ash,20180214,534845,192539,-0.053789721461705998,51.615550892263656
glaid_540312,Hounslow,Prunus subhirtella,,Cherry,20180214,509450,173862,-0.42620836735620987,51.453182807585854
glaid_150644,Enfield,Acer platanoides,Norway Maple,Maple,20180214,529153,192248,-0.13606778632925232,51.614266675405517
glaid_133030,Ealing,Prunus laurocerasus,Cherry Laurel,Other,20180214,517924,178840,-0.30265792833217198,51.496221582478341
glaid_719938,Hammersmith and Fulham,Platanus hispanica,London plane,Plane,20180214,523241.48,178703.64,-0.22613146828824335,51.493853021472574
glaid_430090,Southwark,Acer negundo,,Maple,20180214,533192,178691,-0.082885134336849298,51.491497709447998
glaid_440294,Southwark,Tilia platyphyllos,,Lime,20180214,533932,173411,-0.0742427875461458,51.443877639943999
glaid_395066,Richmond,Acer platanoides,Norway Maple,Maple,20180214,512526,171317,-0.38277598115314831,51.429708059147437
glaid_679134,Waltham Forest,'Unlisted,Species not in list,Other,20180214,537649,189067,-0.014679737296899803,51.583673767940368
glaid_356189,Hounslow,Robinia pseudoacacia,False Arcacia,Black Locust,20180214,519311,179007,-0.28261782094717208,51.497431575319233
glaid_292956,Redbridge,,Purple leaf plum,Cherry,20180214,541430,191222,0.040717907451060791,51.602096370006556
glaid_183650,Enfield,Malus ornamental crab,Ornamental Crab Appl,Apple,20180214,531485,195773,-0.10108019606235917,51.64540049757926
glaid_115254,Ealing,Aesculus hippocastanum,Horse-Chestnut,Chestnut/ Sweet Chestnut,20180214,514955,181431,-0.34456446966066978,51.520119583070347
glaid_174428,Enfield,Fagus sylvatica,Common Beech,Beech,20180214,532734,199685,-0.081550780535311049,51.680262980942295
glaid_449957,Southwark,Tilia europaea,,Lime,20180214,534755,176856,-0.061093311751774994,51.47464333029739
glaid_369068,Lambeth ,Feioja sellowiana,Pineapple Guava,Other,20180214,530544,175925,-0.1220316856714731,51.467263080576245
glaid_715825,Islington,,Apple,Apple,20180214,530396,184701,-0.12092448859907474,51.546157724181683
glaid_379216,Merton ,Aesculus hippocastanum,Horse-Chestnut,Chestnut/ Sweet Chestnut,20180214,526750,169418,-0.17895484517204341,51.409638283881094
glaid_401219,Richmond,Crataegus spp.,Thorn species,Hawthorn,20180214,517844,175083,-0.30504898015354132,51.462472717341313
glaid_85534,Camden,Acer platanoides,Norway Maple,Maple,20180214,528207,184895,-0.15239482468586527,51.548408184604455
glaid_397603,Richmond,Aesculus hippocastanum,Horse-Chestnut,Chestnut/ Sweet Chestnut,20180214,522111,175547,-0.24350108975687398,51.465738442697464
glaid_646575,Waltham Forest,Tilia x europaea,Common Lime,Lime,20180214,538805,191937,0.0031364342108603487,51.609180654366348
glaid_288325,Redbridge,,Double Flowered Cherry,Cherry,20180214,541622,186908,0.041749893453715832,51.563284216160135
glaid_573219,Barnet,,Cherry sp,Cherry,20180214,519450,192759,-0.27595196105184472,51.620995761900325
glaid_338238,Hillingdon,,Sycamore,Maple,20180214,509576,190603,-0.41919328681589513,51.603626658670883
glaid_75146,Bromley,Sorbus aria,,Whitebeam,20180214,547026,164393,0.11030576690002707,51.359600044294368
glaid_436298,Southwark,Platanus x hispanica,,Plane,20180214,533625,178781,-0.076619229227581895,51.492207138752441
glaid_343378,Hillingdon,,Lime Common,Lime,20180214,506512,179479,-0.46678884127607567,51.504233327591898
glaid_708433,Islington,,Apple 'Eating',Apple,20180214,531169,184343,-0.1099145245385416,51.542760475495022
glaid_104152,Camden,Tilia euchlora,Caucasian Lime ,Lime,20180214,525347,184092,-0.19390520259411509,51.54183362090361
glaid_302152,Redbridge,,Field Maple,Maple,20180214,544244,185448,0.078952156271169679,51.549501565292886
glaid_187613,Enfield,Populus alba,White Poplar,Poplar,20180214,532741,192256,-0.084261529425483969,51.613503684789841
glaid_276332,Harrow,Salix alba,White Willow,Willow,20180214,518669,188964,-0.28851652026812163,51.587057739844155
glaid_401730,Richmond,Fraxinus excelsior,Common Ash,Ash,20180214,512616,171366,-0.38145483876338754,51.43013135063061
glaid_484672,Sutton,Tilia euchlora,Lime,Lime,20180214,525661,163211,-0.19678505438193564,51.354099461273414
glaid_116648,Ealing,Amelanchier arborea,Serviceberry,Other,20180214,516390,181278,-0.32394182539023764,51.518450928436934
glaid_583650,Barnet,,Hornbeam,Hornbeam,20180214,527230,196688,-0.16221389133932529,51.654603876809112
glaid_413314,Richmond,Tilia spp.,Lime spp,Lime,20180214,514985,171526,-0.34734223708407685,51.43109777008079
glaid_201606,Enfield,Quercus robur,English Oak,Oak,20180214,533781,198957,-0.06669909877156753,51.673477507117482
glaid_331381,Hillingdon,,Cherry Kanzan,Cherry,20180214,506462,181752,-0.46682342797600451,51.524667569255591
glaid_357916,Hounslow,Cedrus atlantica glauca,Cedar,Other,20180214,518720,178638,-0.29126448784047071,51.494241484077548
glaid_287031,Redbridge,,Raywood Ash,Ash,20180214,542659,188231,0.057236798498744426,51.574910993900211
glaid_379062,Merton ,Aesculus hippocastanum,Horse-Chestnut,Chestnut/ Sweet Chestnut,20180214,524709,166971,-0.20913703896416119,51.388104813428392
glaid_635071,Newham,Platanus x hispanica,London Plane,Plane,20180214,541635,180136,0.039219157910284935,51.502436898752457
glaid_370977,Lambeth ,Platanus x acerifolia,Plane,Plane,20180214,533274,171053,-0.084586012423476131,51.422838769298792
glaid_519707,Westminster,Acer campestre,Maple,Maple,20180214,524481,182965,-0.20678148255035769,51.531895803127114
glaid_278182,Harrow,Sorbus aria,Whitebeam,Whitebeam,20180214,512644,191630,-0.37459260225973456,51.612258799865494
glaid_26377,Bromley,Zz tree pit,,Other,20180214,541954,172720,0.040837418832794001,51.435714678922615
glaid_465926,Sutton,Acer campestre,Field Maple,Maple,20180214,526977,167027,-0.17653568885984652,51.388106502201722
glaid_221569,Greenwich,Prunus hillieri,Cherry                        ,Cherry,20180214,542976,175759,0.056752780374106436,51.462762087452191
glaid_265206,Harrow,Pinus nigra,Austria/Corsica Pine,Pine,20180214,511999,189379,-0.38461318368067599,51.592154951121458
glaid_408268,Richmond,Prunus spp.,Cherry spp,Cherry,20180214,518997,176251,-0.28807239688355557,51.472735507722398
glaid_364734,Kensington and Chelsea,Tilia x euchlora,Lime,Lime,20180214,524679,180180,-0.20492458541112654,51.506817209857758
glaid_367822,Lambeth ,Betula species,Birch,Birch,20180214,529330,174462,-0.14003515480526327,51.454390323033572
glaid_28001,Bromley,Acer pseudoplatanus leopoldii,,Maple,20180214,545514,166971,0.089666441963918264,51.38315215954939
glaid_30178,Bromley,Prunus kanzan,,Cherry,20180214,538988,168137,-0.003600202180203689,51.395265096358521
glaid_522502,Westminster,Betula jacquemontii,Birch,Birch,20180214,524704,182727,-0.20365985500382519,51.52970245667683
glaid_665763,Waltham Forest,Prunus avium,Wild Cherry,Cherry,20180214,536248,189616,-0.034669156369955628,51.588941556921689
glaid_281627,Redbridge,,Small leaf Lime,Lime,20180214,546278,192328,0.11112949012132223,51.610796864869165
glaid_624967,Newham,Acer campestre,Maple,Maple,20180214,539391,183498,0.0082383284250493304,51.533201298425027
glaid_671772,Waltham Forest,Tilia x europaea,Common Lime,Lime,20180214,537938,192258,-0.0092621392400022134,51.612278012036469
glaid_43842,Bromley,Prunus avium,,Cherry,20180214,546897,165856,0.10905813293551678,51.37277658569441
glaid_588266,Barnet,,London Plane,Plane,20180214,523977,185722,-0.21308204565786212,51.556783033678073
glaid_12394,Barking ,Fraxinus excelsior,,Ash,20180214,547638,184775,0.12759708915875023,51.542578173575869
glaid_222320,Greenwich,Prunus kanzan,Cherry                        ,Cherry,20180214,544962,174794,0.084926068746686734,51.453586318361815
glaid_340729,Hillingdon,,Birch Silver,Birch,20180214,510385,180276,-0.41075492659409024,51.510652536200226
glaid_434503,Southwark,Quercus robur,,Oak,20180214,533495,173486,-0.080487443316909185,51.444650015844388
glaid_478889,Sutton,Prunus snow goose,Cherry,Cherry,20180214,526969,165345,-0.17726268478614082,51.372992180573092
glaid_576649,Barnet,,Common Ash,Ash,20180214,524807,192396,-0.1987497559317106,51.616579650862256
glaid_476213,Sutton,Pinus sylvestris,Pine,Pine,20180214,527866,162456,-0.16541332059227287,51.346824657552055
